O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1,method,sim,delta,lam,rho
0.72,0.74264205,0.0,-0.28922656,10.09603838897865,13.234653,17.88235294117647,1.0,0.17647058823529413,0.3,gnn,0,0.3,0.3,0.2
0.66,0.7607373,-0.21428571428571405,-0.19857897,10.528310034474204,11.64819,19.11764705882353,0.5,0.11764705882352941,0.19047619047619047,random,0,0.3,0.3,0.2
0.72,0.74697435,0.0,-0.26752403,9.89863679555293,12.733662,18.058823529411764,1.0,0.17647058823529413,0.3,gnn,0,0.3,0.3,0.22
0.66,0.7688667,-0.21428571428571405,-0.1578549,10.726247978416568,11.494811,18.58823529411765,0.5,0.11764705882352941,0.19047619047619047,random,0,0.3,0.3,0.22
0.74,0.7655928,0.07142857142857148,-0.17425542,9.749392961063082,12.23451,17.58823529411765,1.0,0.23529411764705882,0.38095238095238093,gnn,0,0.3,0.3,0.24
0.68,0.77486604,-0.14285714285714257,-0.12780146,10.384226879873871,11.12455,19.235294117647058,0.6,0.17647058823529413,0.2727272727272727,random,0,0.3,0.3,0.24
0.74,0.76992506,0.07142857142857148,-0.15255317,9.22549334492109,11.856185,15.647058823529411,1.0,0.23529411764705882,0.38095238095238093,gnn,0,0.3,0.3,0.26
0.7,0.7808653,-0.07142857142857148,-0.097748324,9.067817649152795,10.269366,18.294117647058822,0.6666666666666666,0.23529411764705882,0.3478260869565218,random,0,0.3,0.3,0.26
0.74,0.7780174,0.07142857142857148,-0.11201484,9.28727533213574,11.833277,15.411764705882353,1.0,0.23529411764705882,0.38095238095238093,gnn,0,0.3,0.3,0.28
0.7,0.79437876,-0.07142857142857148,-0.030053139,9.296065365390895,10.026709,18.764705882352942,0.6666666666666666,0.23529411764705882,0.3478260869565218,random,0,0.3,0.3,0.28
0.74,0.7811337,0.07142857142857148,-0.09640378,8.8660389047118,11.567397,15.058823529411764,1.0,0.23529411764705882,0.38095238095238093,gnn,0,0.3,0.3,0.3
0.72,0.800378,0.0,0.0,8.762641181085852,9.515021,17.11764705882353,0.7142857142857143,0.29411764705882354,0.4166666666666667,random,0,0.3,0.3,0.3
0.76,0.79073733,0.14285714285714296,-0.048294753,8.710442015522823,11.129358,17.058823529411764,1.0,0.29411764705882354,0.45454545454545453,gnn,0,0.3,0.3,0.32
0.72,0.80542755,0.0,0.025295446,8.612591140056633,9.532075,16.176470588235293,0.7142857142857143,0.29411764705882354,0.4166666666666667,random,0,0.3,0.3,0.32
0.76,0.7967358,0.14285714285714296,-0.018245494,8.237326225865361,10.130068,16.058823529411764,1.0,0.29411764705882354,0.45454545454545453,gnn,0,0.3,0.3,0.34
0.72,0.8085616,0.0,0.04099548,8.61983746740741,8.710126,16.11764705882353,0.7142857142857143,0.29411764705882354,0.4166666666666667,random,0,0.3,0.3,0.34
0.78,0.80367494,0.21428571428571447,0.016515775,7.713425584096595,9.716701,14.705882352941176,1.0,0.35294117647058826,0.5217391304347826,gnn,0,0.3,0.3,0.36
0.72,0.8107662,0.0,0.05203934,8.440731239408786,8.518574,16.352941176470587,0.7142857142857143,0.29411764705882354,0.4166666666666667,random,0,0.3,0.3,0.36
0.78,0.8031358,0.21428571428571447,0.013815051,7.277418127089678,8.561145,16.470588235294116,1.0,0.35294117647058826,0.5217391304347826,gnn,0,0.3,0.3,0.38
0.74,0.81313026,0.07142857142857148,0.06388192,7.926596485128098,8.261423,14.529411764705882,0.75,0.35294117647058826,0.48,random,0,0.3,0.3,0.38
0.78,0.8074682,0.21428571428571447,0.03551789,7.143447312394336,8.0580845,16.176470588235293,1.0,0.35294117647058826,0.5217391304347826,gnn,0,0.3,0.3,0.4
0.72,0.82507515,0.0,0.12371947,7.834072326778095,7.8392806,15.117647058823529,0.6666666666666666,0.35294117647058826,0.46153846153846156,random,0,0.3,0.3,0.4
0.78,0.8134968,0.21428571428571447,0.06571823,6.841328903154951,7.827928,15.352941176470589,1.0,0.35294117647058826,0.5217391304347826,gnn,0,0.3,0.3,0.42
0.72,0.8282812,0.0,0.1397802,7.341611659036284,7.0335984,15.058823529411764,0.6666666666666666,0.35294117647058826,0.46153846153846156,random,0,0.3,0.3,0.42
0.8,0.81949127,0.2857142857142859,0.09574719,6.0037210061441435,7.164173,14.588235294117647,1.0,0.4117647058823529,0.5833333333333334,gnn,0,0.3,0.3,0.44
0.74,0.83427984,0.07142857142857148,0.16983005,7.291104231287509,6.9792237,14.882352941176471,0.7,0.4117647058823529,0.5185185185185185,random,0,0.3,0.3,0.44
0.8,0.82268226,0.2857142857142859,0.11173237,6.126971197583825,6.3056183,13.0,1.0,0.4117647058823529,0.5833333333333334,gnn,0,0.3,0.3,0.46
0.74,0.84307283,0.07142857142857148,0.21387829,7.275510381960746,6.9072204,14.470588235294118,0.7,0.4117647058823529,0.5185185185185185,random,0,0.3,0.3,0.46
0.8,0.8270146,0.2857142857142859,0.1334352,5.648823437733216,5.8781734,12.941176470588236,1.0,0.4117647058823529,0.5833333333333334,gnn,0,0.3,0.3,0.48
0.76,0.8490715,0.14285714285714296,0.24392845,7.224869115771818,6.8603454,13.647058823529411,0.7272727272727273,0.47058823529411764,0.5714285714285714,random,0,0.3,0.3,0.48
0.8,0.82644606,0.2857142857142859,0.13058698,4.883338820957522,4.9516277,13.588235294117647,1.0,0.4117647058823529,0.5833333333333334,gnn,0,0.3,0.3,0.5
0.76,0.851254,0.14285714285714296,0.25486153,7.190419852672505,6.6939044,13.529411764705882,0.7272727272727273,0.47058823529411764,0.5714285714285714,random,0,0.3,0.3,0.5
