O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1,method,sim,delta,lam,rho
0.82,0.76570696,0.09999999999999956,-0.1809351,10.728114932279327,13.72882,17.666666666666668,1.0,0.25,0.4,random,0,0.3,0.3,0.18
0.82,0.78229505,0.09999999999999956,-0.09732417,5.872830796074068,8.172628,14.083333333333334,0.6666666666666666,0.5,0.5714285714285715,gnn,0,0.3,0.3,0.2
0.82,0.7721327,0.09999999999999956,-0.1485467,10.684731732731034,13.577243,18.25,1.0,0.25,0.4,random,0,0.3,0.3,0.2
0.82,0.7866281,0.09999999999999956,-0.075483635,5.558338486280581,7.8817573,14.833333333333334,0.6666666666666666,0.5,0.5714285714285715,gnn,0,0.3,0.3,0.22
0.84,0.7709553,0.19999999999999968,-0.15448113,9.120513206030145,12.9184,16.75,1.0,0.3333333333333333,0.5,random,0,0.3,0.3,0.22
0.82,0.7909611,0.09999999999999956,-0.053643703,5.1565549889506705,7.5992155,13.333333333333334,0.6666666666666666,0.5,0.5714285714285715,gnn,0,0.3,0.3,0.24
0.8,0.76774764,0.0,-0.1706492,8.524514290557194,12.341575,15.75,0.6666666666666666,0.3333333333333333,0.4444444444444444,random,0,0.3,0.3,0.24
0.82,0.7952943,0.09999999999999956,-0.03180257,4.7255150560057135,7.209172,14.5,0.6666666666666666,0.5,0.5714285714285715,gnn,0,0.3,0.3,0.26
0.82,0.7833884,0.09999999999999956,-0.09181334,8.589685410734244,11.709499,15.75,0.8,0.3333333333333333,0.47058823529411764,random,0,0.3,0.3,0.26
0.82,0.79962724,0.09999999999999956,-0.009962638,4.316398025535506,6.8379726,13.916666666666666,0.6666666666666666,0.5,0.5714285714285715,gnn,0,0.3,0.3,0.28
0.8,0.7871211,0.0,-0.07299876,8.239925719829454,11.3829155,17.583333333333332,0.6666666666666666,0.3333333333333333,0.4444444444444444,random,0,0.3,0.3,0.28
0.82,0.80396044,0.09999999999999956,0.011878495,4.065893714458934,6.4408393,13.583333333333334,0.6666666666666666,0.5,0.5714285714285715,gnn,0,0.3,0.3,0.3
0.8,0.8016038,0.0,0.0,8.35383972514591,10.493435,15.166666666666666,0.6666666666666666,0.3333333333333333,0.4444444444444444,random,0,0.3,0.3,0.3
0.82,0.8082934,0.09999999999999956,0.033718426,3.8222212136859572,6.1314406,16.083333333333332,0.6666666666666666,0.5,0.5714285714285715,gnn,0,0.3,0.3,0.32
