O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1,method,sim,delta,lam,rho
0.74,0.77022874,0.13333333333333344,-0.09853785,6.291456471791966,9.184338,17.555555555555557,0.8571428571428571,0.3333333333333333,0.48,gnn,0,0.3,0.3,0.24
0.68,0.7647833,-0.06666666666666635,-0.12457244,9.660143156099474,10.4149,20.11111111111111,0.6666666666666666,0.2222222222222222,0.3333333333333333,random,0,0.3,0.3,0.24
0.74,0.77456164,0.13333333333333344,-0.07782222,5.898802713025366,8.695464,18.833333333333332,0.8571428571428571,0.3333333333333333,0.48,gnn,0,0.3,0.3,0.26
0.7,0.77284515,0.0,-0.08602879,9.067820662322047,9.596087,17.833333333333332,0.7142857142857143,0.2777777777777778,0.4,random,0,0.3,0.3,0.26
0.76,0.78055876,0.20000000000000015,-0.04914995,5.794703178815682,8.599507,18.77777777777778,0.875,0.3888888888888889,0.5384615384615385,gnn,0,0.3,0.3,0.28
0.68,0.78497404,-0.06666666666666635,-0.028040497,8.649754760553618,8.010806,20.166666666666668,0.625,0.2777777777777778,0.3846153846153846,random,0,0.3,0.3,0.28
0.76,0.77999026,0.20000000000000015,-0.051867995,5.532486402659549,7.9416466,17.5,0.875,0.3888888888888889,0.5384615384615385,gnn,0,0.3,0.3,0.3
0.7,0.790839,0.0,0.0,8.167699957358629,7.5174217,17.944444444444443,0.6666666666666666,0.3333333333333333,0.4444444444444444,random,0,0.3,0.3,0.3
0.76,0.7841464,0.20000000000000015,-0.031997308,5.311448678770489,7.5371428,17.11111111111111,0.875,0.3888888888888889,0.5384615384615385,gnn,0,0.3,0.3,0.32
0.7,0.7968372,0.0,0.028677406,7.95804728803409,7.501694,18.666666666666668,0.6666666666666666,0.3333333333333333,0.4444444444444444,random,0,0.3,0.3,0.32
0.76,0.79014444,0.20000000000000015,-0.0033207575,5.1192931802905255,7.5634785,16.833333333333332,0.875,0.3888888888888889,0.5384615384615385,gnn,0,0.3,0.3,0.34
0.72,0.80873865,0.06666666666666672,0.085578255,7.715033805190777,7.102776,17.5,0.7,0.3888888888888889,0.5,random,0,0.3,0.3,0.34
0.78,0.794336,0.2666666666666669,0.016719202,4.554410714730961,6.7655864,17.055555555555557,0.8888888888888888,0.4444444444444444,0.5925925925925926,gnn,0,0.3,0.3,0.36
0.72,0.8139047,0.06666666666666672,0.11027719,7.419513544576417,6.912766,17.27777777777778,0.7,0.3888888888888889,0.5,random,0,0.3,0.3,0.36
0.78,0.8080453,0.2666666666666669,0.082263485,4.542332551862877,6.5237236,15.722222222222221,0.8888888888888888,0.4444444444444444,0.5925925925925926,gnn,0,0.3,0.3,0.38
0.72,0.819904,0.06666666666666672,0.13896002,7.451508727133333,6.875473,16.27777777777778,0.7,0.3888888888888889,0.5,random,0,0.3,0.3,0.38
0.8,0.8140425,0.3333333333333336,0.110936046,4.447289749120996,6.3195367,14.5,0.9,0.5,0.6428571428571429,gnn,0,0.3,0.3,0.4
0.72,0.8286345,0.06666666666666672,0.18070045,7.393210062853996,6.811356,18.11111111111111,0.7,0.3888888888888889,0.5,random,0,0.3,0.3,0.4
0.8,0.8203559,0.3333333333333336,0.14112037,4.479707724487395,6.1896195,14.944444444444445,0.9,0.5,0.6428571428571429,gnn,0,0.3,0.3,0.42
0.72,0.8364031,0.06666666666666672,0.21784204,7.644301221289696,6.65925,16.72222222222222,0.7,0.3888888888888889,0.5,random,0,0.3,0.3,0.42
0.8,0.8263576,0.3333333333333336,0.16981459,4.389068993225234,5.9721136,13.277777777777779,0.9,0.5,0.6428571428571429,gnn,0,0.3,0.3,0.44
0.72,0.8414533,0.06666666666666672,0.24198727,7.624287503004343,6.028311,16.333333333333332,0.7,0.3888888888888889,0.5,random,0,0.3,0.3,0.44
0.82,0.8323549,0.3999999999999999,0.19848771,4.036580859325336,5.5707765,12.277777777777779,0.9090909090909091,0.5555555555555556,0.6896551724137931,gnn,0,0.3,0.3,0.46
0.74,0.8486881,0.13333333333333344,0.27657697,6.150863372406119,5.0236,15.11111111111111,0.7272727272727273,0.4444444444444444,0.5517241379310345,random,0,0.3,0.3,0.46
0.82,0.8358907,0.3999999999999999,0.21539244,4.025797853539239,5.4911017,14.11111111111111,0.9090909090909091,0.5555555555555556,0.6896551724137931,gnn,0,0.3,0.3,0.48
0.74,0.8549867,0.13333333333333344,0.3066906,6.146316904987983,4.999526,14.666666666666666,0.7272727272727273,0.4444444444444444,0.5517241379310345,random,0,0.3,0.3,0.48
0.84,0.84188795,0.4666666666666666,0.24406528,3.967631990226885,5.3177943,12.88888888888889,0.9166666666666666,0.6111111111111112,0.7333333333333334,gnn,0,0.3,0.3,0.5
0.76,0.8619557,0.20000000000000015,0.34000933,5.010695648813069,4.3012905,13.944444444444445,0.75,0.5,0.6,random,0,0.3,0.3,0.5
0.86,0.8478852,0.5333333333333333,0.27273813,3.850353409032916,5.1789007,12.277777777777779,0.9230769230769231,0.6666666666666666,0.7741935483870968,gnn,0,0.3,0.3,0.52
0.78,0.86795306,0.2666666666666669,0.36868274,4.892646899811926,4.16255,14.11111111111111,0.7692307692307693,0.5555555555555556,0.6451612903225806,random,0,0.3,0.3,0.52
0.86,0.8510766,0.5333333333333333,0.2879963,3.6583429121096627,4.5534725,12.11111111111111,0.9230769230769231,0.6666666666666666,0.7741935483870968,gnn,0,0.3,0.3,0.54
