method,metric,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
random,N/A,er,0.8,0.1,0.3,4,0.99,0.97946715,0.8571428571428569,0.7205168,0.19858342204426296,0.2821888,,,,
random,N/A,er,0.9,0.1,0.3,4,1.0,0.99759156,1.0,0.9667116,0.1592972463034927,0.14553823,,,,
random,N/A,er,1.0,0.1,0.3,4,1.0,0.99997175,1.0,0.99959636,6.903028607386483e-07,0.0046342663,,,,
random,N/A,er,0.0,0.2,0.3,4,0.82,0.80000716,0.0,0.0,2.1303534232548484,2.1275437,,,,
random,N/A,er,0.1,0.2,0.3,4,0.83,0.8217172,0.05555555555555559,0.053111248,1.8450874122074319,1.810104,,,,
random,N/A,er,0.2,0.2,0.3,4,0.88,0.81983393,0.33333333333333354,0.19898404,1.69681707464943,1.420312,,,,
random,N/A,er,0.30000000000000004,0.2,0.3,4,0.88,0.85443443,0.33333333333333354,0.29187214,1.4031198253922006,1.4309196,,,,
random,N/A,er,0.4,0.2,0.3,4,0.9,0.88004297,0.4444444444444447,0.3462864,1.141221399423671,1.1111021,,,,
random,N/A,er,0.5,0.2,0.3,4,0.92,0.92759913,0.5555555555555559,0.5568053,1.0635730370973382,0.91914946,,,,
random,N/A,er,0.6000000000000001,0.2,0.3,4,0.93,0.93166715,0.6111111111111115,0.64454967,0.7853680215174543,0.7230917,,,,
random,N/A,er,0.7000000000000001,0.2,0.3,4,0.99,0.9628534,0.9444444444444444,0.81354856,0.4642784385891862,0.47960374,,,,
random,N/A,er,0.8,0.2,0.3,4,0.99,0.97602427,0.9444444444444444,0.8762752,0.2421991025498073,0.25383544,,,,
random,N/A,er,0.9,0.2,0.3,4,0.98,0.9894273,0.8888888888888888,0.9379889,0.23413442189335246,0.16574953,,,,
random,N/A,er,1.0,0.2,0.3,4,1.0,0.9999422,1.0,0.99967873,1.2802863978452562e-06,0.006711879,,,,
deg_centrality,N/A,er,0.0,0.05,0.3,0,0.96,0.9499994,0.0,0.0,3.7039216326193873,2.9058838,,,,
deg_centrality,N/A,er,0.1,0.05,0.3,0,0.96,0.9581149,0.0,0.0,2.357599439316084,2.5439546,,,,
deg_centrality,N/A,er,0.2,0.05,0.3,0,0.96,0.95275325,0.0,0.0,1.807531375881762,2.0546803,,,,
deg_centrality,N/A,er,0.30000000000000004,0.05,0.3,0,0.97,0.9666094,0.25,0.13829416,1.0667038571296066,1.5784469,,,,
deg_centrality,N/A,er,0.4,0.05,0.3,0,0.98,0.97330564,0.5,0.2539223,0.8800612270092836,1.2376233,,,,
